capture_id,window_idx,is_full_session,pkt_count,byte_count,duration_sec,byte_rate,pkt_rate,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_median,pkt_len_q05,pkt_len_q10,pkt_len_q25,pkt_len_q75,pkt_len_q90,pkt_len_q95,pkt_len_skew,pkt_len_kurtosis,pkt_len_entropy,pkt_len_autocorr,iat_mean,iat_std,iat_min,iat_max,iat_q10,iat_q25,iat_q50,iat_q75,iat_q90,iat_entropy,burstiness_coeff,idle_ratio,burst_count,burst_mean_pkts,fwd_pkt_ratio,fwd_byte_ratio,bwd_pkt_ratio,bwd_byte_ratio,fwd_bwd_iat_ratio,fwd_bwd_byte_skew,small_pkt_ratio,med_pkt_ratio,large_pkt_ratio,bimodal_index,tcp_like_ack_ratio,mtu_saturation_ratio,esp_spi_count,seq_gap_rate,label_class,label_mode,label_ike,label_crypto,label_nist,is_mixed
exp_011_voip_tunnel_3des_cbc_1789412940,3,0,61,18815.0,1.2071020603179932,15586.917310905315,50.534252243700465,308.44262295081967,23.900424984330392,270.0,350.0,310.0,270.0,278.0,286.0,334.0,342.0,342.0,-0.012564602406353594,-1.2936540793099063,3.312023717783317,0.04852875845663078,0.020118367671966553,0.004900998990397976,2.5033950805664062e-05,0.02946782112121582,0.015732717514038087,0.018471121788024902,0.02123236656188965,0.022973477840423584,0.024630212783813478,2.282591481821392,0.24359607470302425,0.0,1,4.0,0.9672131147540983,0.9682699973425458,0.03278688524590164,0.03173000265745416,799.4216722462764,0.9365399946850916,0.0,1.0,0.0,0.0,0.0,0.0,2,0.03389830508474576,voip,tunnel,ikev1,3DES_CBC,CRITICAL_FAIL,0
exp_011_voip_tunnel_3des_cbc_1789412940,4,0,23,7274.0,0.4599568843841553,15814.525767429903,50.00468691928619,316.2608695652174,24.397464927652425,270.0,342.0,318.0,270.8,279.6,302.0,342.0,342.0,342.0,-0.5660237262122915,-0.9727691850089233,2.88654089282209,0.2718063584739486,0.020907131108370693,0.0036475072954143114,0.013296842575073242,0.02946782112121582,0.016553401947021484,0.018236756324768066,0.021310925483703613,0.023178517818450928,0.024980306625366214,3.0271691184406184,0.1744540091368573,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,voip,tunnel,ikev1,3DES_CBC,CRITICAL_FAIL,0
exp_012_voip_transport_3des_cbc_1789412948,-1,1,267,75678.0,6.243571996688843,12120.946157125178,42.763981922783664,283.438202247191,38.21130538126602,42.0,342.0,286.0,246.0,254.0,262.0,310.0,318.0,326.0,-2.8751009443841564,14.269639503428039,2.2112476838391935,0.4246482841023202,0.023472075175521967,0.06013860908286577,4.7206878662109375e-05,0.9845530986785889,0.008283019065856934,0.01359623670578003,0.019710063934326172,0.025955379009246826,0.03093695640563965,0.07137248245370205,2.5620251557656624,0.17984671964295554,19,2.9473684210526314,0.951310861423221,0.952350749226988,0.04868913857677903,0.04764925077301197,0.05044709393852242,0.9047014984539761,0.06741573033707865,0.9325842696629213,0.0,0.0,0.00749063670411985,0.0,2,0.10588235294117647,voip,transport,ikev1,3DES_CBC,CRITICAL_FAIL,0
exp_012_voip_transport_3des_cbc_1789412948,0,0,27,6590.0,1.4948501586914062,4408.468609167419,18.06201099355392,244.07407407407408,86.80925276077086,42.0,342.0,278.0,57.6,103.6,206.0,306.0,324.40000000000003,339.6,-1.080333554357735,0.0698439292537385,2.9645654122509733,0.6259274646724463,0.05749423687274639,0.18726586806167766,9.417533874511719e-05,0.9845530986785889,0.0002759695053100586,0.0020869970321655273,0.02127397060394287,0.026819944381713867,0.034920573234558105,0.46816664055233254,3.257067511107942,0.7511695643408717,7,2.857142857142857,0.7037037037037037,0.6819423368740516,0.2962962962962963,0.3180576631259484,0.4391113265952444,0.3638846737481032,0.37037037037037035,0.6296296296296297,0.0,0.0,0.07407407407407407,0.0,2,0.26666666666666666,voip,transport,ikev1,3DES_CBC,CRITICAL_FAIL,0
exp_012_voip_transport_3des_cbc_1789412948,1,0,56,16096.0,1.1518890857696533,13973.567593311467,48.615791825636315,287.42857142857144,52.45639588637171,42.0,342.0,298.0,246.0,258.0,278.0,310.0,322.0,328.0,-3.5788066295514964,14.225286574734806,2.0246995062358923,0.41311055452027756,0.020943437923084608,0.01841313751273215,9.417533874511719e-05,0.13833284378051758,0.003569650650024415,0.013532042503356934,0.020125865936279297,0.024428486824035645,0.03087735176086426,1.550376281857369,0.8791421178430145,0.12009215599789129,6,3.0,0.9107142857142857,0.900720675944334,0.08928571428571429,0.099279324055666,0.14853647201323436,0.8014413518886679,0.07142857142857142,0.9285714285714286,0.0,0.0,0.03571428571428571,0.0,2,0.1509433962264151,voip,transport,ikev1,3DES_CBC,CRITICAL_FAIL,0
exp_012_voip_transport_3des_cbc_1789412948,2,0,75,21874.0,1.4648280143737793,14932.811077723165,51.20055000590827,291.6533333333333,23.251376064415822,246.0,326.0,294.0,254.0,254.0,270.0,310.0,318.0,320.4,-0.32073461351422394,-1.1203516076438218,3.3367034754157725,-0.2625409711519673,0.019794973167213233,0.008800555895626389,0.0001399517059326172,0.03834414482116699,0.010186600685119628,0.014360427856445312,0.019705653190612793,0.025836408138275146,0.03160326480865479,3.109491455163741,0.4445629331424923,0.0,5,3.0,0.9733333333333334,0.9731187711438237,0.02666666666666667,0.026881228856176283,0.020613092980818325,0.9462375422876474,0.02666666666666667,0.9733333333333334,0.0,0.0,0.0,0.0,2,0.14864864864864866,voip,transport,ikev1,3DES_CBC,CRITICAL_FAIL,0
exp_012_voip_transport_3des_cbc_1789412948,3,0,74,21284.0,1.4672939777374268,14505.613955302955,50.43297466136152,287.6216216216216,25.126008223795424,246.0,326.0,286.0,254.0,254.0,262.0,310.0,318.0,320.79999999999995,-0.05910728212081582,-1.4030679656133376,3.331213497960627,-0.011227530656790132,0.02009991750325242,0.008773355988402736,0.0001399517059326172,0.038880109786987305,0.01038374900817871,0.014320850372314453,0.019796133041381836,0.026301145553588867,0.0316166877746582,3.099549767838553,0.43646544925042186,0.0,3,3.0,0.9864864864864865,0.9861868069911671,0.013513513513513514,0.013813193008832925,1.0,0.9723736139823341,0.04054054054054054,0.9594594594594594,0.0,0.0,0.0,0.0,2,0.0958904109589041,voip,transport,ikev1,3DES_CBC,CRITICAL_FAIL,0
exp_012_voip_transport_3des_cbc_1789412948,4,0,76,21920.0,1.4540069103240967,15075.581721351004,52.26935268351625,288.42105263157896,24.45256587434814,246.0,342.0,286.0,254.0,254.0,268.0,310.0,318.0,326.0,0.05540856399732453,-1.0878324688967973,3.438563110387825,-0.10235791872578305,0.01938675880432129,0.007822780021754168,4.7206878662109375e-05,0.03857421875,0.010441350936889648,0.013460993766784668,0.019509077072143555,0.02462601661682129,0.02877316474914551,2.988863220048106,0.4034906819663223,0.0,2,3.0,0.9868421052631579,0.9843978102189781,0.013157894736842105,0.015602189781021897,1.0,0.9687956204379562,0.039473684210526314,0.9605263157894737,0.0,0.0,0.0,0.0,2,0.02666666666666667,voip,transport,ikev1,3DES_CBC,CRITICAL_FAIL,0
exp_012_voip_transport_3des_cbc_1789412948,5,0,76,21768.0,1.4731290340423584,14776.709641155632,51.59086423777233,286.42105263157896,23.571427372258366,246.0,342.0,286.0,254.0,254.0,262.0,302.0,318.0,326.0,0.16142387303181735,-0.9435883239550242,3.3546721664686046,-0.10079156486492385,0.01964172045389811,0.00845554163353193,4.7206878662109375e-05,0.03857421875,0.008635854721069336,0.013517975807189941,0.020184993743896484,0.025470614433288574,0.028934001922607422,3.0576800128311747,0.430466933201909,0.0,4,3.0,0.9736842105263158,0.9711503123851525,0.02631578947368421,0.02884968761484748,0.0199328261410053,0.9423006247703051,0.02631578947368421,0.9736842105263158,0.0,0.0,0.0,0.0,2,0.05333333333333334,voip,transport,ikev1,3DES_CBC,CRITICAL_FAIL,0
exp_012_voip_transport_3des_cbc_1789412948,6,0,76,21488.0,1.477721929550171,14541.301425053021,51.43051509233198,282.7368421052632,23.652844727683632,246.0,326.0,278.0,254.0,254.0,262.0,302.0,318.0,326.0,0.34879647760983196,-1.0966734937262024,3.334897627939661,0.06774677589423315,0.019702959060668945,0.00863790187937414,7.390975952148438e-05,0.035791873931884766,0.008986616134643554,0.01405954360961914,0.018732070922851562,0.026857495307922363,0.030131864547729495,3.1656714520793963,0.43838407564580495,0.0,5,3.0,0.9736842105263158,0.9730081906180194,0.02631578947368421,0.02699180938198064,0.020395281099628997,0.9460163812360387,0.039473684210526314,0.9605263157894737,0.0,0.0,0.0,0.0,2,0.13333333333333333,voip,transport,ikev1,3DES_CBC,CRITICAL_FAIL,0
