capture_id,window_idx,is_full_session,pkt_count,byte_count,duration_sec,byte_rate,pkt_rate,pkt_len_mean,pkt_len_std,pkt_len_min,pkt_len_max,pkt_len_median,pkt_len_q05,pkt_len_q10,pkt_len_q25,pkt_len_q75,pkt_len_q90,pkt_len_q95,pkt_len_skew,pkt_len_kurtosis,pkt_len_entropy,pkt_len_autocorr,iat_mean,iat_std,iat_min,iat_max,iat_q10,iat_q25,iat_q50,iat_q75,iat_q90,iat_entropy,burstiness_coeff,idle_ratio,burst_count,burst_mean_pkts,fwd_pkt_ratio,fwd_byte_ratio,bwd_pkt_ratio,bwd_byte_ratio,fwd_bwd_iat_ratio,fwd_bwd_byte_skew,small_pkt_ratio,med_pkt_ratio,large_pkt_ratio,bimodal_index,tcp_like_ack_ratio,mtu_saturation_ratio,esp_spi_count,seq_gap_rate,label_class,label_mode,label_ike,label_crypto,label_nist,is_mixed
exp_002_voip_transport_aes_gcm_16_128_1789042405,10,0,74,21252.0,1.4692261219024658,14464.75779540408,50.366651461504894,287.18918918918916,23.762152325207612,250.0,330.0,284.0,254.0,255.2,267.0,306.0,322.0,326.0,0.15012214169625504,-1.1985469258356853,3.373853654427981,0.1472060846815914,0.020126385231540627,0.0035850387738745656,0.00010919570922851562,0.028985023498535156,0.017123079299926756,0.01889801025390625,0.02004408836364746,0.021612882614135742,0.023288965225219727,2.034987262816679,0.1781174619868968,0.0,1,3.0,0.9864864864864865,0.984472049689441,0.013513513513513514,0.015527950310559006,1.0,0.968944099378882,0.0,1.0,0.0,0.0,0.0,0.0,2,0.0273972602739726,voip,transport,ikev2,AES_GCM_16_128,PASS,0
exp_002_voip_transport_aes_gcm_16_128_1789042405,11,0,75,21426.0,1.4874281883239746,14404.72902704815,50.42260230694536,285.68,24.05114550286535,250.0,342.0,282.0,254.0,258.0,266.0,302.0,320.40000000000003,326.0,0.347207797801303,-1.0179033531204305,3.343012186805994,-0.0363426622023976,0.020100380923296954,0.0036272624037814063,0.00012421607971191406,0.028985023498535156,0.01680865287780762,0.018424391746520996,0.020165443420410156,0.021863698959350586,0.023892927169799804,2.1573037599862688,0.18044841882367932,0.0,1,3.0,0.9866666666666667,0.9840380845701484,0.013333333333333334,0.01596191542985158,1.0,0.9680761691402968,0.0,1.0,0.0,0.0,0.0,0.0,2,0.02702702702702703,voip,transport,ikev2,AES_GCM_16_128,PASS,0
exp_002_voip_transport_aes_gcm_16_128_1789042405,12,0,63,18058.0,1.2059781551361084,14973.737229893644,52.23975221415991,286.63492063492066,25.108843435022948,250.0,342.0,282.0,254.4,258.0,266.0,310.0,322.0,330.0,0.45227587969471106,-1.0649886072881707,3.344671633060414,-0.19211667389139864,0.019451260566711426,0.003677560722211021,0.00012421607971191406,0.024751901626586914,0.01609511375427246,0.017437279224395752,0.019659996032714844,0.022136211395263672,0.023489928245544432,2.246895704815378,0.18905569918718934,0.0,1,3.0,0.9841269841269841,0.9810610255842286,0.015873015873015872,0.018938974415771404,1.0,0.9621220511684572,0.0,1.0,0.0,0.0,0.0,0.0,2,0.03225806451612903,voip,transport,ikev2,AES_GCM_16_128,PASS,0
exp_002_voip_transport_aes_gcm_16_128_1789042405,13,0,24,6900.0,0.45083117485046387,15305.064034865512,53.23500533866265,287.5,25.001666611114814,258.0,330.0,284.0,258.6,262.0,266.0,302.0,328.8,330.0,0.5431073749043837,-1.120408724421777,2.9549868557726664,-0.16352616483614543,0.019601355428281036,0.003168151286192986,0.013947010040283203,0.024708032608032227,0.01525721549987793,0.017220497131347656,0.019515037536621094,0.02239847183227539,0.023421716690063477,3.2077070644704735,0.1616209489611732,0.0,0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0.0,voip,transport,ikev2,AES_GCM_16_128,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789042449,-1,1,419,134654.0,10.273274898529053,13107.212775867607,40.78543640061586,321.3699284009547,35.488868842066296,42.0,514.0,314.0,282.0,282.0,298.0,346.0,362.0,362.0,-1.5661678904989287,19.944921655092188,1.5874725530338227,0.27278046397665046,0.024577212675906825,0.10708743805300314,1.0013580322265625e-05,2.201324939727783,0.0050467967987060545,0.012874960899353027,0.01999187469482422,0.02596461772918701,0.031340527534484866,0.024278294457857025,4.357006730516954,0.2249195263095625,29,3.4482758620689653,0.9331742243436754,0.9325976205682712,0.06682577565632458,0.06740237943172872,0.07663362618494565,0.8651952411365426,0.00954653937947494,0.9904534606205251,0.0,0.0,0.00477326968973747,0.0,2,0.10275689223057644,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789042449,0,0,4,1624.0,0.08033490180969238,20215.372937744287,49.7915589599613,406.0,104.65180361560904,286.0,514.0,412.0,290.8,295.6,310.0,508.0,511.6,512.8,-0.032665979665104164,-1.9508254627003763,1.5,0.5790099088852613,0.026778300603230793,0.013777677798272502,0.008044004440307617,0.040782928466796875,0.012736797332763672,0.019775986671447754,0.03150796890258789,0.03614544868469238,0.03892793655395508,1.584962500721156,0.5144898293800209,0.0,0,1.0,0.5,0.5073891625615764,0.5,0.49261083743842365,0.6754136311793975,0.014778325123152709,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789042449,2,0,48,15450.0,0.7180759906768799,21515.828687485246,66.8452930096629,321.875,33.48608230792807,245.0,394.0,323.5,272.9,282.0,298.0,346.0,362.0,362.0,-0.10762080818815542,-0.60862582439084,3.055793950382455,-0.020650048815125492,0.015278212567593189,0.010834541959394166,1.1920928955078125e-05,0.035331010818481445,1.6117095947265627e-05,0.0032105445861816406,0.018691062927246094,0.023018479347229004,0.02771129608154297,2.9668673848099427,0.7091034247650921,0.0,6,3.8333333333333335,0.75,0.7544336569579289,0.25,0.2455663430420712,2.3628034498322616,0.5088673139158576,0.020833333333333332,0.9791666666666666,0.0,0.0,0.0,0.0,2,0.14634146341463414,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789042449,3,0,84,26866.0,1.459285020828247,18410.38564539753,57.56243557706368,319.8333333333333,30.821619396492167,245.0,394.0,314.0,282.0,282.0,298.0,346.0,362.0,362.0,-0.035293764532367836,-0.47276899662487226,2.913755603886617,0.03996488707562985,0.01758174723889454,0.010902412027837684,1.1920928955078125e-05,0.046401023864746094,0.0001220703125,0.010410547256469727,0.01876091957092285,0.024535536766052246,0.0311830997467041,2.9591818306883564,0.6200630583894543,0.0,7,3.857142857142857,0.8333333333333334,0.8377875381523114,0.16666666666666666,0.16221246184768853,0.2681016902582421,0.675575076304623,0.011904761904761904,0.9880952380952381,0.0,0.0,0.0,0.0,2,0.11842105263157894,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789042449,4,0,75,23878.0,1.4592351913452148,16363.366331638259,51.396786785864364,318.37333333333333,25.77584054023371,250.0,362.0,314.0,282.0,293.2,298.0,346.0,355.60000000000014,362.0,0.10040109068078833,-0.7730639253872118,2.5924091685873933,0.09311280636348793,0.019719394477638038,0.010348933188887176,1.4066696166992188e-05,0.046401023864746094,0.007883977890014649,0.012731730937957764,0.019219517707824707,0.025436878204345703,0.03224313259124756,3.042708955722547,0.5247832745243691,0.0,3,3.6666666666666665,0.9466666666666667,0.9490744618477259,0.05333333333333334,0.05092553815227406,0.06349959058384158,0.8981489236954519,0.0,1.0,0.0,0.0,0.0,0.0,2,0.1527777777777778,voip,tunnel,ikev2,AES_CBC_256,PASS,0
exp_003_voip_tunnel_aes_cbc_256_1789042449,5,0,77,24138.0,1.4793949127197266,16316.130191109409,52.04830660019159,313.4805194805195,50.76597960686296,42.0,362.0,314.0,282.0,282.0,298.0,346.0,352.4000000000001,362.0,-3.8572146649421155,18.381728435669054,1.7145749524859006,0.43620860049586674,0.019465722535785875,0.010070815040431138,1.4066696166992188e-05,0.04180598258972168,0.007918596267700195,0.011808991432189941,0.018684029579162598,0.02595818042755127,0.031588077545166016,3.114347659804258,0.5173349043177584,0.0,3,3.3333333333333335,0.974025974025974,0.9729886486038611,0.025974025974025976,0.027011351396138868,1326.888318665299,0.9459772972077223,0.025974025974025976,0.974025974025974,0.0,0.0,0.025974025974025976,0.0,2,0.1095890410958904,voip,tunnel,ikev2,AES_CBC_256,PASS,0
